Wall_time,Step,Value
1649653260.252169,1000,-39.880001068115234
1649653508.0733209,2000,-12.604000091552734
1649653757.6914966,3000,-0.5350000262260437
1649654048.1642845,4000,0.10700000077486038
1649654311.288976,5000,6.699999809265137
1649654589.8134809,6000,10.980999946594238
1649654867.3668892,7000,4.552999973297119
1649655118.065284,8000,6.656000137329102
1649655368.7535756,9000,7.53000020980835
1649655618.4580376,10000,8.352999687194824
1649655862.1334476,11000,-2.4670000076293945
1649656107.4966872,12000,0.5789999961853027
1649656353.5021973,13000,-0.5450000166893005
1649656588.5265875,14000,-1.3070000410079956
1649656813.9481497,15000,-7.7220001220703125
1649657003.9347835,16000,4.019999980926514
1649657178.3377109,17000,-0.9779999852180481
1649657339.227309,18000,3.7230000495910645
1649657490.4461906,19000,4.800000190734863
1649657639.6997504,20000,2.805999994277954
1649657791.0376315,21000,2.7820000648498535
1649657935.9900978,22000,0.7649999856948853
1649658073.0216591,23000,7.086999893188477
1649658201.359574,24000,-0.15600000321865082
1649658319.3315294,25000,5.695000171661377
