Wall_time,Step,Value
1649653280.588191,1000,-13.666999816894531
1649653532.0827923,2000,-21.136999130249023
1649653788.253894,3000,-1.2899999618530273
1649654051.7164266,4000,-0.8889999985694885
1649654315.325854,5000,-2.7300000190734863
1649654592.9277906,6000,-2.5510001182556152
1649654880.3541133,7000,-1.940999984741211
1649655134.3505728,8000,-3.6089999675750732
1649655375.437072,9000,-3.5799999237060547
1649655588.5005865,10000,-3.6040000915527344
1649655808.672847,11000,-3.0980000495910645
1649656023.766884,12000,-2.6510000228881836
1649656231.271051,13000,-3.4170000553131104
1649656454.2302604,14000,-2.7269999980926514
1649656674.734405,15000,-2.8340001106262207
1649656888.6895406,16000,-2.361999988555908
1649657079.527006,17000,-2.546999931335449
1649657258.3029232,18000,-2.819999933242798
1649657431.4857924,19000,-2.861999988555908
1649657568.9393713,20000,-2.944000005722046
1649657754.534024,21000,-3.4100000858306885
1649657941.7215996,22000,-3.128999948501587
1649658098.1384866,23000,-3.2780001163482666
1649658227.7224212,24000,-2.997999906539917
1649658345.163535,25000,-2.8269999027252197
