Wall_time,Step,Value
1649674588.800603,1000,-31.562000274658203
1649674929.5430105,2000,-18.329999923706055
1649675271.0045753,3000,14.803000450134277
1649675612.2203877,4000,14.026000022888184
1649675953.860561,5000,19.82699966430664
1649676295.0911672,6000,21.77199935913086
1649676636.4397697,7000,26.56100082397461
1649676977.7413719,8000,28.20199966430664
1649677319.915544,9000,26.04400062561035
1649677661.9068782,10000,18.6299991607666
1649678004.070758,11000,21.134000778198242
1649678345.567518,12000,19.400999069213867
1649678687.3315709,13000,18.86199951171875
1649679029.5430086,14000,17.4060001373291
1649679371.3277326,15000,15.869000434875488
1649679712.225295,16000,15.057999610900879
1649680054.7706273,17000,18.297000885009766
1649680397.2363188,18000,18.156999588012695
1649680737.9896116,19000,20.304000854492188
1649681079.2200456,20000,16.047000885009766
1649681420.0711877,21000,17.584999084472656
1649681761.2276614,22000,19.950000762939453
1649682102.774777,23000,15.345999717712402
1649682446.913397,24000,13.531000137329102
1649682789.0054758,25000,15.440999984741211
1649683135.6696718,26000,17.34600067138672
1649683480.0374207,27000,16.5
1649683828.805837,28000,13.678000450134277
1649684178.6308668,29000,17.136999130249023
1649684520.113154,30000,19.518999099731445
1649684866.3920698,31000,16.507999420166016
1649685214.7046852,32000,13.5600004196167
1649685556.672439,33000,10.163000106811523
1649685899.6767478,34000,14.092000007629395
1649686249.9956787,35000,13.883999824523926
1649686591.258107,36000,17.979999542236328
1649686932.8111424,37000,20.246000289916992
1649687277.697776,38000,20.159000396728516
1649687618.893855,39000,19.468000411987305
1649687960.2192612,40000,16.229000091552734
1649688301.7388656,41000,14.977999687194824
1649688643.3651109,42000,14.873000144958496
1649689003.75899,43000,13.062999725341797
1649689344.9472086,44000,13.574000358581543
1649689685.3009298,45000,14.282999992370605
1649690027.6729844,46000,12.267000198364258
1649690367.5547714,47000,12.133000373840332
1649690707.461898,48000,13.168000221252441
1649691047.1762402,49000,12.49899959564209
1649691389.5347147,50000,14.659000396728516
1649691733.5959692,51000,16.649999618530273
1649692092.7249064,52000,12.92199993133545
1649692436.5559587,53000,15.197999954223633
1649692799.4012532,54000,14.625
1649693155.996691,55000,18.34000015258789
1649693517.9471602,56000,16.141000747680664
1649693870.3910208,57000,15.918000221252441
1649694230.862804,58000,17.288999557495117
1649694582.7772777,59000,19.916000366210938
1649694941.9933004,60000,16.343000411987305
1649695283.1342735,61000,16.59000015258789
1649695638.5018983,62000,19.780000686645508
1649695984.2204323,63000,17.481000900268555
1649696343.7603092,64000,16.424999237060547
1649696686.313118,65000,13.458000183105469
1649697044.6060405,66000,12.36299991607666
1649697385.323922,67000,15.300000190734863
1649697725.9943845,68000,15.833999633789062
1649698066.6406171,69000,16.36400032043457
1649698407.84549,70000,15.428000450134277
1649698748.9208875,71000,15.795999526977539
1649699089.8972445,72000,15.336000442504883
1649699435.5324929,73000,17.959999084472656
1649699796.8996232,74000,15.074999809265137
1649700137.753599,75000,17.33300018310547
1649700478.4654906,76000,17.406999588012695
1649700819.159737,77000,17.847000122070312
1649701163.7852163,78000,17.983999252319336
1649701504.4863815,79000,17.177000045776367
1649701864.8920064,80000,16.89299964904785
1649702210.0564733,81000,16.764999389648438
1649702551.4933872,82000,18.718000411987305
1649702901.198281,83000,17.466999053955078
1649703250.507789,84000,15.447999954223633
1649703592.7595544,85000,14.635000228881836
1649703934.6712754,86000,16.214000701904297
1649704275.9556472,87000,17.14699935913086
1649704616.6276324,88000,17.152000427246094
1649704957.5238605,89000,16.347999572753906
1649705301.9851093,90000,15.819999694824219
1649705647.365913,91000,19.128000259399414
1649705987.6173778,92000,18.518999099731445
1649706328.2110043,93000,19.343000411987305
1649706672.777433,94000,16.535999298095703
1649707013.878391,95000,16.18600082397461
1649707358.088907,96000,15.859000205993652
1649707699.0504766,97000,16.07200050354004
1649708039.8717883,98000,19.1560001373291
1649708387.6856048,99000,17.673999786376953
1649708728.52875,100000,19.39699935913086
