Wall_time,Step,Value
1649653260.334304,1000,-13.437999725341797
1649653498.2730956,2000,-10.284000396728516
1649653743.3746662,3000,-0.875
1649653977.423103,4000,-1.8450000286102295
1649654213.9336977,5000,-2.688999891281128
1649654473.0196443,6000,-2.9010000228881836
1649654732.916229,7000,-3.746999979019165
1649654960.9786804,8000,-4.798999786376953
1649655191.1124628,9000,-3.562000036239624
1649655410.4491034,10000,-3.0199999809265137
1649655594.6680963,11000,-3.063999891281128
1649655784.74741,12000,-3.6110000610351562
1649655974.1025982,13000,-3.687000036239624
1649656161.9378092,14000,-3.7009999752044678
1649656358.9117072,15000,-4.331999778747559
1649656563.195432,16000,-3.819000005722046
1649656765.9993842,17000,-3.1040000915527344
1649656969.1985426,18000,-2.8959999084472656
1649657134.1997054,19000,-3.296999931335449
1649657275.436676,20000,-4.300000190734863
1649657437.497508,21000,-3.8940000534057617
1649657599.2515976,22000,-3.446000099182129
1649657767.9931688,23000,-2.765000104904175
1649657926.010579,24000,-2.7249999046325684
1649658065.003841,25000,-3.4639999866485596
