Wall_time,Step,Value
1649674420.8216124,1000,-5.119999885559082
1649674567.3624785,2000,0.1679999977350235
1649674716.5371528,3000,13.812999725341797
1649674859.5356321,4000,28.257999420166016
1649675002.2925541,5000,33.59299850463867
1649675145.1540232,6000,15.722000122070312
1649675288.1080062,7000,32.737998962402344
1649675435.4076662,8000,38.42100143432617
1649675578.4733,9000,17.6299991607666
1649675721.1152732,10000,18.77400016784668
1649675864.114294,11000,25.402000427246094
1649676006.9686255,12000,29.886999130249023
1649676149.7959096,13000,23.83099937438965
1649676292.9888055,14000,12.314000129699707
1649676435.9966578,15000,5.019000053405762
1649676578.7995398,16000,9.496999740600586
1649676721.3004167,17000,8.21500015258789
1649676864.0328925,18000,7.020999908447266
1649677006.7883763,19000,4.932000160217285
1649677149.7414806,20000,4.502999782562256
1649677297.560879,21000,5.263999938964844
1649677440.1981153,22000,5.392000198364258
1649677583.1922815,23000,5.576000213623047
1649677725.8422277,24000,7.163000106811523
1649677869.2734091,25000,6.414000034332275
1649678013.3766148,26000,5.395999908447266
1649678157.2828953,27000,4.2829999923706055
1649678302.0923991,28000,4.1570000648498535
1649678444.6654174,29000,8.168000221252441
1649678587.1765397,30000,7.127999782562256
1649678729.6130698,31000,6.585000038146973
1649678872.295573,32000,5.355000019073486
1649679016.8543315,33000,5.158999919891357
1649679160.4117777,34000,7.10699987411499
1649679303.0018384,35000,5.72599983215332
1649679445.7873392,36000,5.047999858856201
1649679588.4226296,37000,5.6529998779296875
1649679738.1902132,38000,8.468000411987305
1649679885.853973,39000,4.557000160217285
1649680028.6504338,40000,4.228000164031982
1649680171.400414,41000,5.310999870300293
1649680317.0333514,42000,3.5880000591278076
1649680462.8292396,43000,6.045000076293945
1649680617.9852138,44000,5.291999816894531
1649680760.4866424,45000,4.142000198364258
1649680911.3865142,46000,6.40500020980835
1649681054.0097384,47000,8.006999969482422
1649681196.8117943,48000,8.378000259399414
1649681339.3060327,49000,6.775000095367432
1649681482.163084,50000,6.34499979019165
1649681625.0898788,51000,5.816999912261963
1649681767.6754706,52000,5.324999809265137
1649681910.6111479,53000,5.818999767303467
1649682053.405674,54000,4.813000202178955
1649682195.9514308,55000,6.809999942779541
1649682338.6845136,56000,4.991000175476074
1649682481.30552,57000,5.9019999504089355
1649682632.0919178,58000,5.408999919891357
1649682774.8354335,59000,5.015999794006348
1649682917.6188467,60000,5.557000160217285
1649683069.272801,61000,5.464000225067139
1649683212.0793052,62000,5.381999969482422
1649683357.7003303,63000,6.480999946594238
1649683500.6209395,64000,4.626999855041504
1649683646.4460573,65000,5.697999954223633
1649683796.2768233,66000,3.2039999961853027
1649683939.6302545,67000,7.144999980926514
1649684082.3238535,68000,6.999000072479248
1649684225.41228,69000,5.939000129699707
1649684369.0747461,70000,6.535999774932861
1649684511.7861562,71000,5.889999866485596
1649684663.0438576,72000,6.006999969482422
1649684805.5405834,73000,5.23799991607666
1649684948.0725214,74000,5.364999771118164
1649685090.3876474,75000,4.300000190734863
1649685233.0068216,76000,3.947000026702881
1649685375.7089565,77000,7.730000019073486
1649685518.559266,78000,4.940000057220459
1649685661.531913,79000,6.175000190734863
1649685804.3893363,80000,5.583000183105469
1649685950.3276627,81000,5.939000129699707
1649686093.1702092,82000,5.090000152587891
1649686235.7823243,83000,4.119999885559082
1649686378.8957021,84000,5.361999988555908
1649686521.9660113,85000,6.156000137329102
1649686664.5123718,86000,5.008999824523926
1649686807.1443956,87000,5.045000076293945
1649686949.7801247,88000,4.922999858856201
1649687092.640079,89000,5.120999813079834
1649687235.3112981,90000,6.1579999923706055
1649687377.764786,91000,5.460999965667725
1649687520.4566143,92000,5.460999965667725
1649687666.1301715,93000,5.488999843597412
1649687809.0717087,94000,4.190999984741211
1649687951.8605564,95000,3.3410000801086426
1649688094.3788865,96000,4.206999778747559
1649688236.8557634,97000,6.296999931335449
1649688379.564894,98000,5.151000022888184
1649688521.9646654,99000,4.978000164031982
1649688670.7070239,100000,4.113999843597412
