Wall_time,Step,Value
1649653211.4212925,1000,-82.95500183105469
1649653365.2187939,2000,-58.87900161743164
1649653519.8139331,3000,-28.694000244140625
1649653679.7357047,4000,-29.29199981689453
1649653829.8477433,5000,-27.195999145507812
1649653983.432318,6000,-23.224000930786133
1649654135.8910928,7000,-22.31999969482422
1649654291.1800106,8000,-22.361000061035156
1649654441.8744402,9000,-25.597999572753906
1649654594.8252156,10000,-23.184999465942383
1649654750.0991135,11000,-23.06800079345703
1649654909.284218,12000,-24.267000198364258
1649655063.2987497,13000,-22.80500030517578
1649655220.5380669,14000,-22.464000701904297
1649655369.0778759,15000,-24.367000579833984
1649655510.3512316,16000,-22.768999099731445
1649655666.758901,17000,-23.81599998474121
1649655810.6791441,18000,-22.969999313354492
1649655962.9090364,19000,-22.535999298095703
1649656111.0173483,20000,-22.825000762939453
1649656250.0356922,21000,-21.868000030517578
1649656394.5385902,22000,-21.740999221801758
1649656540.292717,23000,-22.468000411987305
1649656678.9172246,24000,-23.716999053955078
1649656811.6100712,25000,-22.753000259399414
