Wall_time,Step,Value
1649653213.5522215,1000,-29.69499969482422
1649653385.7693896,2000,-25.941999435424805
1649653549.183242,3000,-11.677000045776367
1649653704.7563381,4000,-9.619999885559082
1649653872.688038,5000,-9.704000473022461
1649654038.6536446,6000,-9.16100025177002
1649654204.9606085,7000,-9.09000015258789
1649654369.740385,8000,-8.97599983215332
1649654529.0605192,9000,-8.6850004196167
1649654700.9797804,10000,-8.842000007629395
1649654863.684512,11000,-9.190999984741211
1649655024.9128206,12000,-8.857999801635742
1649655183.933249,13000,-8.842000007629395
1649655341.1916063,14000,-9.09000015258789
1649655494.211765,15000,-8.8149995803833
1649655642.0047708,16000,-8.857000350952148
1649655792.0161533,17000,-8.906000137329102
1649655946.9121869,18000,-8.795999526977539
1649656105.516578,19000,-8.859999656677246
1649656257.2980626,20000,-8.934000015258789
1649656407.207318,21000,-9.053999900817871
1649656554.2177196,22000,-8.793000221252441
1649656701.0192623,23000,-9.192999839782715
1649656836.1607962,24000,-9.005000114440918
1649656952.8129334,25000,-8.932000160217285
