Wall_time,Step,Value
1649653225.4321377,1000,-29.41699981689453
1649653392.0000286,2000,-25.80500030517578
1649653558.084704,3000,-11.722999572753906
1649653729.5903378,4000,-10.10200023651123
1649653897.624894,5000,-9.350000381469727
1649654068.725028,6000,-9.04699993133545
1649654235.3279376,7000,-8.989999771118164
1649654396.235964,8000,-8.916999816894531
1649654556.7027576,9000,-8.770999908447266
1649654716.0600502,10000,-8.907999992370605
1649654881.9738402,11000,-8.748000144958496
1649655045.5150185,12000,-8.930999755859375
1649655209.4356923,13000,-8.680000305175781
1649655373.41469,14000,-8.76200008392334
1649655531.206125,15000,-8.843000411987305
1649655696.7115135,16000,-9.12600040435791
1649655850.6360621,17000,-8.720999717712402
1649656007.2791972,18000,-9.01200008392334
1649656149.2529209,19000,-8.635000228881836
1649656283.6701307,20000,-8.937999725341797
1649656422.291665,21000,-8.765000343322754
1649656549.170202,22000,-8.343000411987305
1649656685.890681,23000,-8.631999969482422
1649656813.1293745,24000,-8.838000297546387
1649656945.6388144,25000,-8.680000305175781
