Wall_time,Step,Value
1649843190.3238037,1000,-118.3489990234375
1649843297.7654738,2000,-120.77799987792969
1649843407.6919737,3000,-98.8239974975586
1649843514.913729,4000,-98.52899932861328
1649843622.518424,5000,-101.56800079345703
1649843732.106993,6000,-105.32099914550781
1649843840.1250958,7000,-104.33000183105469
1649843946.9445758,8000,-103.61799621582031
1649844054.0975482,9000,-103.8499984741211
1649844160.7220454,10000,-103.51100158691406
1649844269.202231,11000,-103.62200164794922
1649844378.5666668,12000,-104.87300109863281
1649844487.01506,13000,-102.59500122070312
1649844594.0555396,14000,-101.50599670410156
1649844699.8428435,15000,-102.98899841308594
1649844810.1350977,16000,-103.06099700927734
1649844917.1706867,17000,-103.29199981689453
1649845023.3927617,18000,-104.47699737548828
1649845131.907738,19000,-101.88600158691406
1649845238.7808485,20000,-101.56999969482422
1649845345.0237257,21000,-102.26899719238281
1649845453.063878,22000,-102.56900024414062
1649845561.4394507,23000,-100.44499969482422
1649845667.7196338,24000,-100.83100128173828
1649845776.4862194,25000,-100.64900207519531
1649845882.6286855,26000,-100.98600006103516
1649845990.537847,27000,-100.73100280761719
1649846098.39486,28000,-101.28299713134766
1649846206.591978,29000,-101.5979995727539
1649846313.357132,30000,-100.39800262451172
1649846420.0221617,31000,-102.34600067138672
1649846527.0178106,32000,-101.9800033569336
1649846633.2449408,33000,-101.13200378417969
1649846739.2089994,34000,-101.88700103759766
1649846845.3851702,35000,-101.88300323486328
1649846951.9703665,36000,-102.3740005493164
1649847058.468623,37000,-101.29499816894531
1649847164.8276856,38000,-101.43699645996094
1649847273.9452298,39000,-101.99299621582031
1649847379.7665765,40000,-99.95700073242188
1649847487.9534755,41000,-101.1729965209961
1649847593.609491,42000,-100.24700164794922
1649847702.3112338,43000,-102.22599792480469
1649847808.3104768,44000,-101.08200073242188
1649847914.5847118,45000,-99.99400329589844
1649848020.6604016,46000,-100.75
1649848126.4919608,47000,-100.27899932861328
1649848233.0260859,48000,-100.83100128173828
1649848339.8956685,49000,-101.44300079345703
1649848446.3197896,50000,-101.35600280761719
1649848555.7099528,51000,-100.85700225830078
1649848662.4073045,52000,-101.5989990234375
1649848771.1709023,53000,-102.11100006103516
1649848878.1054587,54000,-103.34700012207031
1649848985.09148,55000,-102.04299926757812
1649849093.210561,56000,-102.37899780273438
1649849200.4990613,57000,-102.82599639892578
1649849307.6519058,58000,-102.43199920654297
1649849414.4958684,59000,-102.35700225830078
1649849520.5192382,60000,-102.35800170898438
1649849629.5933087,61000,-102.66100311279297
1649849736.9580977,62000,-101.02300262451172
1649849843.8888614,63000,-101.9280014038086
1649849952.0854838,64000,-100.5
1649850058.3979774,65000,-100.46399688720703
1649850165.5499947,66000,-101.19100189208984
1649850271.9171412,67000,-101.54199981689453
1649850378.674481,68000,-101.39700317382812
1649850485.2787352,69000,-100.24299621582031
1649850592.9729455,70000,-100.3479995727539
1649850698.5787697,71000,-100.15399932861328
1649850804.4793534,72000,-100.31600189208984
1649850910.2809627,73000,-100.90599822998047
1649851016.6618347,74000,-100.86599731445312
1649851123.12595,75000,-100.88999938964844
1649851229.5372689,76000,-101.197998046875
1649851337.8174515,77000,-101.54499816894531
1649851444.5822825,78000,-101.50700378417969
1649851554.1595685,79000,-102.5979995727539
1649851662.0962439,80000,-100.99600219726562
1649851769.1916876,81000,-100.2300033569336
1649851876.9563012,82000,-101.7040023803711
1649851983.5360167,83000,-100.82099914550781
1649852090.3940766,84000,-100.73600006103516
1649852197.6383958,85000,-101.05899810791016
1649852304.685421,86000,-101.69000244140625
1649852412.2726994,87000,-101.77799987792969
1649852518.8888237,88000,-100.75700378417969
1649852626.39734,89000,-100.37000274658203
1649852733.8805299,90000,-101.00499725341797
1649852840.7866333,91000,-100.2699966430664
1649852948.1316016,92000,-99.8499984741211
1649853055.0461888,93000,-101.55400085449219
1649853161.987024,94000,-101.81500244140625
1649853268.724511,95000,-101.07499694824219
1649853375.252188,96000,-101.9000015258789
1649853481.9540753,97000,-100.56500244140625
1649853589.3734608,98000,-101.14299774169922
1649853696.9409575,99000,-101.2040023803711
1649853803.690413,100000,-101.19200134277344
