Wall_time,Step,Value
1649653303.9259298,1000,-14.083999633789062
1649653566.0298486,2000,-18.06399917602539
1649653842.982699,3000,1.5160000324249268
1649654120.3216941,4000,0.10400000214576721
1649654396.5384574,5000,-1.8600000143051147
1649654661.827158,6000,-3.3299999237060547
1649654939.0627353,7000,-2.3910000324249268
1649655208.9385192,8000,-4.441999912261963
1649655453.3339202,9000,-4.4679999351501465
1649655708.8190868,10000,-3.138000011444092
1649655961.5695162,11000,-3.7839999198913574
1649656217.2300675,12000,-4.4730000495910645
1649656460.7642035,13000,-4.770999908447266
1649656701.9742446,14000,-4.383999824523926
1649656919.8043158,15000,-5.158999919891357
1649657105.9161565,16000,-4.843999862670898
1649657260.354749,17000,-4.175000190734863
1649657415.5398264,18000,-4.526000022888184
1649657563.598613,19000,-5.264999866485596
1649657717.3435383,20000,-4.790999889373779
1649657865.9765525,21000,-5.2789998054504395
1649658015.8367746,22000,-5.052999973297119
1649658151.423184,23000,-4.205999851226807
1649658279.7826974,24000,-4.25
1649658389.207094,25000,-4.767000198364258
