Wall_time,Step,Value
1649653275.7715414,1000,-34.60599899291992
1649653531.9349825,2000,-6.867000102996826
1649653798.5457854,3000,-3.9670000076293945
1649654054.5420902,4000,1.840999960899353
1649654320.1233928,5000,10.373000144958496
1649654572.5110767,6000,11.293000221252441
1649654826.9329689,7000,7.234000205993652
1649655091.283147,8000,11.718999862670898
1649655331.8107648,9000,8.847999572753906
1649655551.6451216,10000,8.597999572753906
1649655765.8945553,11000,11.890000343322754
1649655960.0127063,12000,9.958999633789062
1649656159.0178614,13000,12.715999603271484
1649656377.085769,14000,15.258000373840332
1649656597.203455,15000,4.041999816894531
1649656797.5576422,16000,-7.821000099182129
1649656994.5966988,17000,-8.420999526977539
1649657181.7015269,18000,3.503000020980835
1649657327.1725729,19000,-1.027999997138977
1649657518.1438622,20000,10.166999816894531
1649657681.3644285,21000,8.925999641418457
1649657861.318618,22000,12.70199966430664
1649658025.5729997,23000,13.75100040435791
1649658159.2646458,24000,3.4649999141693115
1649658279.5555904,25000,-12.788999557495117
