Wall_time,Step,Value
1649674422.2241771,1000,-8.914999961853027
1649674565.0471103,2000,1.2389999628067017
1649674709.4873528,3000,8.916999816894531
1649674853.875884,4000,12.277000427246094
1649674997.8934062,5000,20.80699920654297
1649675141.6811593,6000,17.23200035095215
1649675286.027185,7000,34.854000091552734
1649675429.7321813,8000,48.57099914550781
1649675574.1327758,9000,16.027000427246094
1649675718.7592018,10000,9.970000267028809
1649675863.4755955,11000,13.527999877929688
1649676007.3097975,12000,4.823999881744385
1649676151.352299,13000,4.802999973297119
1649676295.1933615,14000,4.553999900817871
1649676438.9105825,15000,6.295000076293945
1649676583.225967,16000,6.5289998054504395
1649676726.9783428,17000,3.5940001010894775
1649676871.0322886,18000,4.795000076293945
1649677014.8108244,19000,5.2220001220703125
1649677158.9596179,20000,5.26800012588501
1649677302.6338353,21000,5.377999782562256
1649677446.9449303,22000,7.690999984741211
1649677590.7685468,23000,6.658999919891357
1649677734.7003605,24000,6.75
1649677878.732508,25000,6.440999984741211
1649678023.0508807,26000,5.729000091552734
1649678167.044378,27000,5.13100004196167
1649678311.0473347,28000,4.349999904632568
1649678454.9508176,29000,6.683000087738037
1649678599.1042132,30000,7.880000114440918
1649678742.8356977,31000,6.4070000648498535
1649678887.3533857,32000,5.933000087738037
1649679031.1515727,33000,5.61899995803833
1649679175.0315995,34000,6.4720001220703125
1649679318.9900808,35000,6.72599983215332
1649679462.9450347,36000,5.002999782562256
1649679606.71838,37000,6.446000099182129
1649679750.5390427,38000,5.995999813079834
1649679894.384852,39000,6.098999977111816
1649680038.1554964,40000,6.548999786376953
1649680182.2109041,41000,7.416999816894531
1649680326.130524,42000,7.068999767303467
1649680469.990931,43000,6.264999866485596
1649680613.6282735,44000,5.314000129699707
1649680757.8883114,45000,6.883999824523926
1649680902.0643737,46000,7.96999979019165
1649681046.4003491,47000,8.79699993133545
1649681189.8754578,48000,7.751999855041504
1649681333.4615831,49000,5.105999946594238
1649681477.5941942,50000,8.84000015258789
1649681622.3301382,51000,8.574999809265137
1649681766.409106,52000,8.027999877929688
1649681910.7838194,53000,7.630000114440918
1649682054.5811884,54000,7.007999897003174
1649682198.4666076,55000,6.63700008392334
1649682342.5687613,56000,9.251999855041504
1649682486.463433,57000,8.553999900817871
1649682630.3839262,58000,8.206000328063965
1649682774.4961767,59000,8.732999801635742
1649682918.8813405,60000,5.414000034332275
1649683062.7098532,61000,5.175000190734863
1649683206.8629851,62000,6.203000068664551
1649683351.335681,63000,8.397000312805176
1649683495.4251895,64000,7.793000221252441
1649683639.2229097,65000,7.126999855041504
1649683783.087119,66000,7.76800012588501
1649683927.2803433,67000,7.443999767303467
1649684071.578414,68000,8.430999755859375
1649684215.3818362,69000,7.020999908447266
1649684359.4835086,70000,6.480999946594238
1649684503.6549842,71000,7.007999897003174
1649684647.8420918,72000,7.256999969482422
1649684792.0432339,73000,7.9670000076293945
1649684935.640837,74000,7.815999984741211
1649685079.5126739,75000,6.663000106811523
1649685223.581418,76000,5.311999797821045
1649685367.4770057,77000,5.284999847412109
1649685511.4069922,78000,5.546000003814697
1649685655.9870248,79000,7.627999782562256
1649685800.3211613,80000,7.796999931335449
1649685944.7938516,81000,9.513999938964844
1649686088.9451861,82000,7.605000019073486
1649686232.9207435,83000,5.814000129699707
1649686376.8344371,84000,6.501999855041504
1649686521.1345518,85000,5.961999893188477
1649686665.1644857,86000,4.8470001220703125
1649686808.9320347,87000,7.3480000495910645
1649686952.6654265,88000,6.980000019073486
1649687096.5507298,89000,8.217000007629395
1649687240.3192725,90000,6.5370001792907715
1649687384.0399704,91000,7.1579999923706055
1649687528.4159548,92000,7.054999828338623
1649687672.4697485,93000,7.6020002365112305
1649687816.4163005,94000,11.0649995803833
1649687960.1050935,95000,10.439000129699707
1649688104.1913872,96000,6.540999889373779
1649688248.614884,97000,5.480000019073486
1649688392.8341055,98000,4.36299991607666
1649688536.6624472,99000,6.0929999351501465
1649688680.6386614,100000,8.762999534606934
