Wall_time,Step,Value
1649674433.036448,1000,-8.366999626159668
1649674590.14727,2000,-3.5850000381469727
1649674747.8418453,3000,11.083999633789062
1649674904.8343854,4000,16.780000686645508
1649675062.2341979,5000,67.68800354003906
1649675219.7475677,6000,41.53099822998047
1649675377.1734245,7000,-5.956999778747559
1649675535.1465309,8000,8.432000160217285
1649675692.5350175,9000,24.170000076293945
1649675849.9925048,10000,46.54800033569336
1649676007.6306229,11000,56.70199966430664
1649676165.1767788,12000,17.593000411987305
1649676323.0486448,13000,10.241000175476074
1649676480.6012564,14000,8.871999740600586
1649676638.0687091,15000,11.895000457763672
1649676794.8618295,16000,16.10700035095215
1649676952.3486822,17000,11.866999626159668
1649677110.2052095,18000,10.354000091552734
1649677267.7529595,19000,10.378000259399414
1649677425.1230657,20000,2.3889999389648438
1649677582.3654613,21000,7.881999969482422
1649677740.1437347,22000,8.791000366210938
1649677897.5427017,23000,9.668999671936035
1649678054.938663,24000,10.185999870300293
1649678212.3248532,25000,10.852999687194824
1649678369.6249514,26000,7.126999855041504
1649678527.1816266,27000,2.2799999713897705
1649678684.4778078,28000,1.2480000257492065
1649678841.886462,29000,2.510999917984009
1649678999.0725627,30000,3.377000093460083
1649679156.8936949,31000,3.3510000705718994
1649679313.8877225,32000,2.299999952316284
1649679471.39103,33000,5.3420000076293945
1649679628.9316776,34000,8.258999824523926
1649679786.1065674,35000,9.020999908447266
1649679943.5106454,36000,8.564000129699707
1649680101.017779,37000,6.583000183105469
1649680258.6930463,38000,6.168000221252441
1649680415.7250636,39000,4.631999969482422
1649680573.0701997,40000,5.257999897003174
1649680730.3545496,41000,4.479000091552734
1649680888.0519612,42000,5.513000011444092
1649681045.4381306,43000,7.660999774932861
1649681202.8596263,44000,7.013999938964844
1649681360.612361,45000,7.51200008392334
1649681517.7318718,46000,5.460999965667725
1649681674.98651,47000,5.563000202178955
1649681832.5146313,48000,5.756999969482422
1649681989.9116263,49000,4.723999977111816
1649682147.6460567,50000,3.4790000915527344
1649682305.20736,51000,6.420000076293945
1649682462.7515202,52000,8.684000015258789
1649682620.6554432,53000,4.728000164031982
1649682778.1403716,54000,4.205999851226807
1649682935.6922877,55000,7.75600004196167
1649683092.8518283,56000,8.935999870300293
1649683250.4019732,57000,6.921000003814697
1649683407.7821643,58000,5.771999835968018
1649683565.1029932,59000,2.813999891281128
1649683722.419431,60000,5.989999771118164
1649683880.0210643,61000,6.5970001220703125
1649684037.6373627,62000,7.243000030517578
1649684195.2315392,63000,8.232000350952148
1649684353.1397173,64000,5.633999824523926
1649684510.5938356,65000,7.38100004196167
1649684668.1726081,66000,9.347999572753906
1649684825.522811,67000,8.435999870300293
1649684982.9398727,68000,4.830999851226807
1649685140.6490993,69000,4.341000080108643
1649685298.0817869,70000,4.318999767303467
1649685455.4690635,71000,4.979000091552734
1649685612.845959,72000,4.328999996185303
1649685770.6649783,73000,4.711999893188477
1649685928.5669518,74000,4.71999979019165
1649686086.0649474,75000,5.793000221252441
1649686244.3156993,76000,4.723999977111816
1649686402.6441853,77000,4.178999900817871
1649686560.4950356,78000,5.440999984741211
1649686717.7509594,79000,5.4710001945495605
1649686874.8788419,80000,3.924999952316284
1649687032.8914402,81000,5.076000213623047
1649687190.3835216,82000,5.363999843597412
1649687347.9312708,83000,6.216000080108643
1649687505.1153638,84000,5.938000202178955
1649687662.1468282,85000,5.554999828338623
1649687819.6178586,86000,4.4039998054504395
1649687976.619413,87000,3.740999937057495
1649688134.0759566,88000,4.26200008392334
1649688291.3444905,89000,3.0360000133514404
1649688448.4470758,90000,6.242000102996826
1649688605.5358148,91000,5.429999828338623
1649688762.6921928,92000,3.569000005722046
1649688919.893016,93000,2.5789999961853027
1649689077.1265779,94000,5.446000099182129
1649689234.4073958,95000,4.3429999351501465
1649689391.352778,96000,4.526000022888184
1649689548.2601395,97000,4.540999889373779
1649689706.1098728,98000,4.73799991607666
1649689864.4279654,99000,4.1529998779296875
1649690021.6774821,100000,3.756999969482422
