Wall_time,Step,Value
1649653279.9258952,1000,-37.7599983215332
1649653523.6556861,2000,-22.729999542236328
1649653750.444796,3000,-4.283999919891357
1649653974.3137803,4000,-19.850000381469727
1649654188.6279666,5000,-18.29599952697754
1649654417.6373737,6000,-3.9719998836517334
1649654650.5119598,7000,-18.70400047302246
1649654875.2222977,8000,-23.576000213623047
1649655125.8790753,9000,-22.15399932861328
1649655348.1721733,10000,-28.097999572753906
1649655529.9109137,11000,10.11400032043457
1649655707.967515,12000,2.9059998989105225
1649655890.6863046,13000,-22.07200050354004
1649656060.4944432,14000,-21.82200050354004
1649656249.5348465,15000,-24.642000198364258
1649656438.4567218,16000,-24.176000595092773
1649656630.743113,17000,-23.413999557495117
1649656825.5739236,18000,-25.95800018310547
1649657018.7437172,19000,-23.667999267578125
1649657209.8687778,20000,-23.98200035095215
1649657352.6287322,21000,-26.145999908447266
1649657503.5976992,22000,-25.850000381469727
1649657632.0779402,23000,-26.195999145507812
1649657795.621161,24000,-24.90399932861328
1649657930.658707,25000,-23.534000396728516
