Wall_time,Step,Value
1649674602.1867266,1000,-68.66999816894531
1649674963.1398149,2000,-72.58200073242188
1649675317.9247699,3000,13.687999725341797
1649675674.5540452,4000,25.672000885009766
1649676034.8046746,5000,32.85300064086914
1649676389.7973397,6000,42.165000915527344
1649676765.2752404,7000,42.32400131225586
1649677123.961428,8000,32.31800079345703
1649677493.0393217,9000,25.270000457763672
1649677847.0332623,10000,12.708999633789062
1649678209.6043131,11000,9.947999954223633
1649678564.3447373,12000,9.277999877929688
1649678919.2502055,13000,15.61400032043457
1649679285.4629033,14000,17.538999557495117
1649679640.1192994,15000,17.93600082397461
1649679994.7781694,16000,20.118999481201172
1649680349.9501684,17000,16.170000076293945
1649680704.7628057,18000,17.96500015258789
1649681059.2786844,19000,23.520000457763672
1649681413.7320268,20000,22.875
1649681768.7390876,21000,17.15999984741211
1649682123.2749877,22000,17.542999267578125
1649682478.2885728,23000,18.822999954223633
1649682833.3907654,24000,14.083000183105469
1649683187.8620846,25000,16.832000732421875
1649683561.7487483,26000,21.020999908447266
1649683925.1984708,27000,17.895000457763672
1649684280.531877,28000,20.16699981689453
1649684643.0369093,29000,20.025999069213867
1649685002.1162858,30000,20.597999572753906
1649685357.1638143,31000,23.750999450683594
1649685711.891066,32000,22.957000732421875
1649686074.2077549,33000,21.763999938964844
1649686429.2920957,34000,24.361000061035156
1649686803.0793602,35000,22.131999969482422
1649687160.5311344,36000,26.17099952697754
1649687515.0109463,37000,27.410999298095703
1649687869.50495,38000,23.509000778198242
1649688239.4867725,39000,24.4950008392334
1649688617.4879756,40000,24.45599937438965
1649688971.8449235,41000,24.947999954223633
1649689345.1434624,42000,20.964000701904297
1649689704.101103,43000,21.482999801635742
1649690060.4928076,44000,19.11199951171875
1649690435.1755183,45000,17.375999450683594
1649690788.5964103,46000,15.093999862670898
1649691191.2730737,47000,20.229000091552734
1649691548.4486601,48000,26.398000717163086
1649691908.1789353,49000,28.334999084472656
1649692279.5250473,50000,25.094999313354492
1649692645.4007633,51000,24.305999755859375
1649693007.5939116,52000,17.05699920654297
1649693367.5701473,53000,22.908000946044922
1649693728.036096,54000,24.312999725341797
1649694089.2433326,55000,26.756000518798828
1649694448.2546852,56000,18.48900032043457
1649694806.5730147,57000,18.441999435424805
1649695162.5190213,58000,22.167999267578125
1649695524.7889779,59000,23.437999725341797
1649695879.2132518,60000,24.33799934387207
1649696240.350081,61000,20.55900001525879
1649696594.4356449,62000,19.336000442504883
1649696948.8875413,63000,18.97100067138672
1649697308.9233694,64000,17.045000076293945
1649697684.69315,65000,20.974000930786133
1649698039.696089,66000,20.24799919128418
1649698400.4036107,67000,23.111000061035156
1649698763.7270837,68000,19.58799934387207
1649699122.9257457,69000,24.020000457763672
1649699482.9761407,70000,21.7189998626709
1649699838.2925036,71000,18.156999588012695
1649700201.0090525,72000,17.48200035095215
1649700556.3319266,73000,19.750999450683594
1649700916.143517,74000,15.435999870300293
1649701270.6701488,75000,17.472999572753906
1649701628.6780374,76000,17.351999282836914
1649701982.8455985,77000,20.415000915527344
1649702337.1658864,78000,24.288000106811523
1649702690.9694123,79000,23.374000549316406
1649703049.591203,80000,19.275999069213867
1649703405.4672358,81000,24.996999740600586
1649703759.6791768,82000,31.08799934387207
1649704113.5303144,83000,30.85099983215332
1649704467.4946082,84000,25.566999435424805
1649704824.513494,85000,22.618999481201172
1649705181.2283185,86000,18.35099983215332
1649705536.086186,87000,17.950000762939453
1649705904.9080555,88000,24.785999298095703
1649706263.5699437,89000,36.16699981689453
1649706624.9285238,90000,41.91400146484375
1649706979.4231372,91000,36.62200164794922
1649707337.4175217,92000,32.737998962402344
1649707692.2210908,93000,45.16899871826172
1649708046.1266155,94000,48.840999603271484
1649708400.044852,95000,34.77000045776367
1649708761.8725095,96000,26.770999908447266
1649709115.6333246,97000,20.83799934387207
1649709469.8434317,98000,19.76099967956543
1649709823.7449346,99000,22.329999923706055
1649710180.1654816,100000,31.621000289916992
