Wall_time,Step,Value
1649653150.339741,1000,-39.779998779296875
1649653232.1395168,2000,-18.1200008392334
1649653312.4337828,3000,-7.109000205993652
1649653397.2242975,4000,-6.63100004196167
1649653475.5894723,5000,-6.991000175476074
1649653558.1752698,6000,-6.059999942779541
1649653638.8600516,7000,-6.357999801635742
1649653720.0689847,8000,-5.797999858856201
1649653805.7274237,9000,-5.8470001220703125
1649653881.251567,10000,-6.131999969482422
1649653961.9291096,11000,-5.716000080108643
1649654047.2161455,12000,-6.0879998207092285
1649654131.631127,13000,-5.860000133514404
1649654211.6227126,14000,-6.14300012588501
1649654295.7679126,15000,-5.914000034332275
1649654379.7789843,16000,-6.09499979019165
1649654459.9534087,17000,-5.940000057220459
1649654540.1565561,18000,-6.267000198364258
1649654618.382926,19000,-5.8480000495910645
1649654700.0274742,20000,-5.888000011444092
1649654782.489323,21000,-6.236000061035156
1649654862.246196,22000,-5.791999816894531
1649654940.914237,23000,-5.885000228881836
1649655024.267966,24000,-6.001999855041504
1649655108.6301975,25000,-6.156000137329102
