Wall_time,Step,Value
1649653146.53389,1000,-38.564998626708984
1649653235.6110945,2000,-30.134000778198242
1649653323.4335527,3000,-6.955999851226807
1649653401.149336,4000,-6.668000221252441
1649653482.9602652,5000,-6.331999778747559
1649653562.915755,6000,-6.704999923706055
1649653644.7915313,7000,-6.486000061035156
1649653728.4995265,8000,-6.23799991607666
1649653811.8856337,9000,-6.197999954223633
1649653896.294868,10000,-6.172999858856201
1649653976.3568587,11000,-5.915999889373779
1649654059.677989,12000,-5.883999824523926
1649654141.9719813,13000,-6.119999885559082
1649654221.9258397,14000,-6.288000106811523
1649654300.9264095,15000,-6.453000068664551
1649654381.2056665,16000,-5.997000217437744
1649654463.3075967,17000,-6.127999782562256
1649654547.339227,18000,-6.066999912261963
1649654632.1295154,19000,-5.958000183105469
1649654717.5148582,20000,-5.99399995803833
1649654800.0232909,21000,-6.302999973297119
1649654884.7282274,22000,-6.367000102996826
1649654967.0233848,23000,-6.251999855041504
1649655049.5666656,24000,-6.339000225067139
1649655134.4936967,25000,-6.11899995803833
