Wall_time,Step,Value
1649857255.1255386,1000,-111.87200164794922
1649857371.980319,2000,-123.73899841308594
1649857489.4698746,3000,-113.10700225830078
1649857605.96039,4000,-113.0790023803711
1649857723.7798092,5000,-117.11699676513672
1649857839.4954414,6000,-116.63999938964844
1649857956.5701327,7000,-116.0510025024414
1649858075.5250487,8000,-113.01300048828125
1649858196.0941103,9000,-109.24299621582031
1649858312.348327,10000,-107.81099700927734
1649858428.4455602,11000,-107.93499755859375
1649858545.4287527,12000,-105.99500274658203
1649858661.3744664,13000,-105.5790023803711
1649858775.7392077,14000,-105.50299835205078
1649858891.075725,15000,-104.19300079345703
1649859010.480514,16000,-104.5979995727539
1649859126.2513945,17000,-104.26699829101562
1649859244.6775105,18000,-103.33000183105469
1649859361.5490162,19000,-104.64299774169922
1649859478.9887524,20000,-104.38099670410156
1649859594.057908,21000,-102.5770034790039
1649859709.6303287,22000,-103.38899993896484
1649859825.8423073,23000,-103.89800262451172
1649859941.007721,24000,-104.09200286865234
1649860059.2843838,25000,-103.48300170898438
1649860176.6529207,26000,-103.96600341796875
1649860297.472358,27000,-103.30999755859375
1649860413.5572739,28000,-103.44400024414062
1649860531.0742037,29000,-102.13400268554688
1649860662.733002,30000,-102.88899993896484
1649860782.2227747,31000,-102.34700012207031
1649860903.4046483,32000,-101.8489990234375
1649861019.6492262,33000,-103.21199798583984
1649861137.061701,34000,-101.57599639892578
1649861254.1884656,35000,-102.52999877929688
1649861371.9604523,36000,-101.7300033569336
1649861487.0936873,37000,-101.4020004272461
1649861603.9275632,38000,-102.77100372314453
1649861719.667256,39000,-101.87899780273438
1649861837.7832358,40000,-102.44400024414062
1649861955.0113833,41000,-101.697998046875
1649862072.576972,42000,-101.1500015258789
1649862188.814687,43000,-102.82599639892578
1649862304.6386862,44000,-103.01799774169922
1649862422.733279,45000,-101.48600006103516
1649862539.0105498,46000,-102.00399780273438
1649862653.5298061,47000,-102.48999786376953
1649862767.6096597,48000,-102.63600158691406
1649862881.847084,49000,-101.72200012207031
1649862995.8550434,50000,-102.30799865722656
1649863110.847924,51000,-102.78199768066406
1649863226.5237648,52000,-102.06500244140625
1649863341.3775785,53000,-100.68299865722656
1649863456.8272204,54000,-100.41300201416016
1649863571.3968966,55000,-100.1520004272461
1649863686.1451156,56000,-100.39399719238281
1649863811.9483762,57000,-100.36000061035156
1649863930.3970306,58000,-101.13099670410156
1649864045.1495764,59000,-100.26100158691406
1649864159.7538862,60000,-100.14800262451172
1649864274.5843995,61000,-100.30899810791016
1649864391.6947744,62000,-99.31500244140625
1649864506.50772,63000,-99.02899932861328
1649864621.4341984,64000,-97.59400177001953
1649864738.3525753,65000,-98.0790023803711
1649864864.605781,66000,-99.07499694824219
1649864980.0921137,67000,-99.16899871826172
1649865097.0854208,68000,-98.65399932861328
1649865214.6144116,69000,-98.73500061035156
1649865330.2529416,70000,-98.85800170898438
1649865449.3162365,71000,-98.83000183105469
1649865564.688659,72000,-96.62699890136719
1649865683.005233,73000,-97.22799682617188
1649865798.0015125,74000,-96.31900024414062
1649865913.2020345,75000,-96.01300048828125
1649866032.8559034,76000,-97.06800079345703
1649866148.563304,77000,-95.76899719238281
1649866263.5701437,78000,-95.02300262451172
1649866377.8209667,79000,-94.6510009765625
1649866493.0439873,80000,-93.61599731445312
1649866608.9008687,81000,-94.35600280761719
1649866723.183143,82000,-94.06600189208984
1649866837.447554,83000,-96.197998046875
1649866951.531642,84000,-94.6780014038086
1649867066.0823843,85000,-94.3479995727539
1649867180.3334591,86000,-93.99299621582031
1649867298.6910686,87000,-94.44400024414062
1649867414.1263175,88000,-94.68399810791016
1649867530.3335972,89000,-94.49299621582031
1649867644.9617145,90000,-94.04299926757812
1649867763.4814768,91000,-93.67900085449219
1649867879.2583141,92000,-94.6259994506836
1649867993.9527755,93000,-95.2300033569336
1649868113.2763934,94000,-94.91899871826172
1649868228.3580022,95000,-97.10900115966797
1649868344.4987688,96000,-94.96399688720703
1649868459.1531382,97000,-93.7760009765625
1649868578.7190778,98000,-92.31300354003906
1649868697.7199066,99000,-92.36299896240234
1649868817.7060852,100000,-92.46099853515625
