Wall_time,Step,Value
1649843198.176371,1000,-116.33699798583984
1649843314.9095335,2000,-118.99500274658203
1649843429.7038052,3000,-114.02400207519531
1649843546.2438984,4000,-116.2699966430664
1649843664.505471,5000,-119.88400268554688
1649843780.0387173,6000,-119.74299621582031
1649843897.9100218,7000,-110.52300262451172
1649844012.8189235,8000,-110.85399627685547
1649844131.9972746,9000,-109.30500030517578
1649844248.8348403,10000,-109.84100341796875
1649844364.2707102,11000,-109.21099853515625
1649844481.1114523,12000,-107.54000091552734
1649844597.1805265,13000,-104.39800262451172
1649844715.4178119,14000,-104.72200012207031
1649844831.6797826,15000,-104.40399932861328
1649844947.9065223,16000,-105.87799835205078
1649845064.9585092,17000,-103.91799926757812
1649845181.7969866,18000,-104.57499694824219
1649845299.8588154,19000,-106.02300262451172
1649845416.567504,20000,-104.6449966430664
1649845535.7620971,21000,-103.52799987792969
1649845651.9854577,22000,-106.28099822998047
1649845767.770315,23000,-105.21700286865234
1649845887.317662,24000,-106.0260009765625
1649846003.5405352,25000,-105.5790023803711
1649846120.818363,26000,-103.84200286865234
1649846239.9401445,27000,-104.68499755859375
1649846355.505207,28000,-105.10900115966797
1649846471.4460597,29000,-104.70099639892578
1649846587.992686,30000,-105.69100189208984
1649846704.9911969,31000,-104.52899932861328
1649846819.7107635,32000,-104.54299926757812
1649846935.5420241,33000,-104.20999908447266
1649847053.104945,34000,-103.79499816894531
1649847169.700021,35000,-104.06099700927734
1649847284.7136626,36000,-103.9010009765625
1649847399.725218,37000,-104.45899963378906
1649847514.8432617,38000,-103.91400146484375
1649847630.768968,39000,-103.84600067138672
1649847746.4091508,40000,-104.62300109863281
1649847863.0285146,41000,-103.68399810791016
1649847977.496879,42000,-102.87300109863281
1649848094.6262643,43000,-103.77100372314453
1649848209.7883673,44000,-102.29299926757812
1649848325.1570482,45000,-103.4280014038086
1649848439.9204073,46000,-102.97000122070312
1649848556.4907587,47000,-102.00700378417969
1649848671.9345713,48000,-101.39600372314453
1649848787.2382853,49000,-102.12300109863281
1649848902.9586716,50000,-102.28299713134766
1649849018.8248155,51000,-102.5530014038086
1649849135.912457,52000,-101.6240005493164
1649849254.357206,53000,-102.2760009765625
1649849370.7130127,54000,-102.66999816894531
1649849487.6475015,55000,-101.64800262451172
1649849603.4297235,56000,-101.66000366210938
1649849719.5223954,57000,-100.9209976196289
1649849838.184507,58000,-101.79399871826172
1649849954.5952215,59000,-99.10399627685547
1649850074.267145,60000,-100.51799774169922
1649850190.997433,61000,-98.98799896240234
1649850309.1978717,62000,-100.18199920654297
1649850425.0352027,63000,-98.11100006103516
1649850541.4852846,64000,-98.99099731445312
1649850657.5593224,65000,-98.39399719238281
1649850776.9911196,66000,-97.01399993896484
1649850895.853435,67000,-98.18299865722656
1649851012.154787,68000,-97.78700256347656
1649851129.6636457,69000,-98.24099731445312
1649851246.1772676,70000,-97.0270004272461
1649851362.4393737,71000,-97.9729995727539
1649851478.8409731,72000,-96.74199676513672
1649851594.70132,73000,-97.33799743652344
1649851712.486552,74000,-98.26799774169922
1649851828.909282,75000,-97.76200103759766
1649851944.3104234,76000,-97.20099639892578
1649852060.8907592,77000,-97.95500183105469
1649852179.277368,78000,-98.20500183105469
1649852295.0659719,79000,-99.23899841308594
1649852412.5895526,80000,-97.5780029296875
1649852528.1824615,81000,-98.2300033569336
1649852643.863914,82000,-98.197998046875
1649852759.7668304,83000,-97.83000183105469
1649852875.4509406,84000,-98.23300170898438
1649852994.2236197,85000,-98.25
1649853111.388255,86000,-97.86499786376953
1649853229.9575732,87000,-96.7959976196289
1649853345.8510764,88000,-96.89800262451172
1649853461.5527034,89000,-98.62999725341797
1649853577.5010545,90000,-97.37200164794922
1649853694.0313685,91000,-96.9469985961914
1649853810.932987,92000,-97.19599914550781
1649853929.6391962,93000,-95.20999908447266
1649854047.2394285,94000,-97.10700225830078
1649854163.5713475,95000,-97.25199890136719
1649854281.189785,96000,-97.90599822998047
1649854397.5250046,97000,-96.92400360107422
1649854513.3165667,98000,-98.00399780273438
1649854629.4411652,99000,-97.45700073242188
1649854744.9415271,100000,-99.93900299072266
