Wall_time,Step,Value
1649653280.992631,1000,-116.96900177001953
1649653535.4850137,2000,-121.41500091552734
1649653789.1544821,3000,-99.7750015258789
1649654053.113089,4000,-101.33799743652344
1649654324.2891583,5000,-101.25299835205078
1649654597.6080935,6000,-102.32599639892578
1649654851.4218051,7000,-100.822998046875
1649655121.184117,8000,-101.77200317382812
1649655355.655443,9000,-101.61399841308594
1649655556.5388968,10000,-105.08899688720703
1649655745.0934088,11000,-102.2699966430664
1649655961.0430605,12000,-101.85399627685547
1649656174.926164,13000,-100.04399871826172
1649656375.9150422,14000,-100.46800231933594
1649656597.1221807,15000,-99.51599884033203
1649656808.9040298,16000,-99.83300018310547
1649657007.3091052,17000,-101.1520004272461
1649657204.6687067,18000,-100.51499938964844
1649657360.2618492,19000,-99.91500091552734
1649657544.3981504,20000,-100.30400085449219
1649657713.4755955,21000,-100.48500061035156
1649657857.5104814,22000,-99.40499877929688
1649658005.1202571,23000,-98.06700134277344
1649658141.637384,24000,-98.08999633789062
1649658261.2445765,25000,-98.96900177001953
