Wall_time,Step,Value
1649653302.4184368,1000,-118.74500274658203
1649653571.7424166,2000,-125.68000030517578
1649653829.2648485,3000,-98.95800018310547
1649654098.7287674,4000,-99.34400177001953
1649654347.7348773,5000,-102.25499725341797
1649654602.7146287,6000,-103.30400085449219
1649654874.5173202,7000,-105.3489990234375
1649655137.8298504,8000,-101.93900299072266
1649655386.693671,9000,-99.08300018310547
1649655637.236544,10000,-100.25499725341797
1649655889.050753,11000,-102.01899719238281
1649656130.3111303,12000,-99.92400360107422
1649656374.2772925,13000,-99.88700103759766
1649656608.9754963,14000,-99.68900299072266
1649656832.1113944,15000,-99.59500122070312
1649657011.1561632,16000,-98.70500183105469
1649657180.4563546,17000,-98.9010009765625
1649657329.9580543,18000,-100.24099731445312
1649657478.2128427,19000,-98.36699676513672
1649657628.026694,20000,-99.85399627685547
1649657778.0284598,21000,-99.4219970703125
1649657930.4007673,22000,-100.10399627685547
1649658062.546813,23000,-98.88899993896484
1649658190.3970702,24000,-99.00800323486328
1649658308.4762437,25000,-99.8290023803711
