Wall_time,Step,Value
1649674600.3715484,1000,-64.45500183105469
1649674975.7610915,2000,-65.59400177001953
1649675370.5389142,3000,13.670999526977539
1649675730.9789104,4000,22.357999801635742
1649676085.1297169,5000,28.496999740600586
1649676449.8784928,6000,31.63800048828125
1649676807.3782966,7000,35.354000091552734
1649677172.7522643,8000,23.849000930786133
1649677526.537364,9000,31.649999618530273
1649677880.3765585,10000,35.0890007019043
1649678233.8595457,11000,28.86400032043457
1649678587.727305,12000,29.143999099731445
1649678940.95885,13000,25.70199966430664
1649679295.310528,14000,21.82200050354004
1649679648.7387767,15000,20.6200008392334
1649680014.8899002,16000,20.51300048828125
1649680368.6311061,17000,21.14699935913086
1649680727.893514,18000,20.47800064086914
1649681104.0257506,19000,20.05900001525879
1649681457.8668647,20000,22.108999252319336
1649681875.0764687,21000,21.731000900268555
1649682253.7235425,22000,20.986000061035156
1649682609.7718494,23000,21.905000686645508
1649682964.5544064,24000,22.458999633789062
1649683319.2159224,25000,24.236000061035156
1649683673.7951992,26000,26.36400032043457
1649684028.7830048,27000,25.613000869750977
1649684383.6998835,28000,21.57900047302246
1649684738.743415,29000,21.0049991607666
1649685093.9090416,30000,19.315000534057617
1649685449.3753014,31000,17.457000732421875
1649685805.216398,32000,16.724000930786133
1649686160.6856563,33000,14.116999626159668
1649686515.077734,34000,18.641000747680664
1649686870.0448763,35000,20.291000366210938
1649687224.9769034,36000,16.733999252319336
1649687579.1481416,37000,18.920000076293945
1649687934.2144263,38000,17.57200050354004
1649688288.9134176,39000,19.349000930786133
1649688644.8895855,40000,16.551000595092773
1649688999.4433692,41000,15.116000175476074
1649689353.1537316,42000,17.996000289916992
1649689707.0846748,43000,16.972999572753906
1649690062.5483346,44000,19.358999252319336
1649690417.1023881,45000,20.054000854492188
1649690769.9513903,46000,19.790000915527344
1649691122.457552,47000,18.01099967956543
1649691480.7984614,48000,22.753000259399414
1649691840.147199,49000,20.351999282836914
1649692200.8986917,50000,16.711000442504883
1649692562.006298,51000,6.386000156402588
1649692922.74825,52000,13.532999992370605
1649693282.9746873,53000,19.777999877929688
1649693643.6625648,54000,23.77400016784668
1649694004.250252,55000,21.604000091552734
1649694364.5272803,56000,22.964000701904297
1649694722.9797761,57000,20.45599937438965
1649695077.1489146,58000,12.477999687194824
1649695430.8901386,59000,10.722999572753906
1649695784.4305978,60000,17.059999465942383
1649696138.2038617,61000,18.148000717163086
1649696491.9390101,62000,19.615999221801758
1649696846.234069,63000,20.86199951171875
1649697199.4043365,64000,18.80699920654297
1649697553.3958037,65000,19.349000930786133
1649697907.3245156,66000,20.09000015258789
1649698261.523216,67000,20.604000091552734
1649698615.8097396,68000,24.25200080871582
1649698969.4886608,69000,23.97100067138672
1649699323.4269261,70000,26.863000869750977
1649699677.5963256,71000,23.676000595092773
1649700031.3883874,72000,23.43400001525879
1649700385.918264,73000,25.856000900268555
1649700739.9393685,74000,31.950000762939453
1649701093.9434824,75000,27.53700065612793
1649701448.1981363,76000,29.691999435424805
1649701802.6445465,77000,31.229999542236328
1649702156.679476,78000,29.718000411987305
1649702510.9439466,79000,24.322999954223633
1649702865.1708243,80000,24.106000900268555
1649703219.3893824,81000,24.64299964904785
1649703573.6099627,82000,30.5049991607666
1649703928.0333471,83000,36.21799850463867
1649704282.4190636,84000,35.79199981689453
1649704636.998388,85000,31.94499969482422
1649704991.015722,86000,25.104999542236328
1649705345.566163,87000,32.13199996948242
1649705699.792966,88000,33.09700012207031
1649706054.4041479,89000,35.84600067138672
1649706409.304109,90000,34.82600021362305
1649706763.5950332,91000,33.27000045776367
1649707118.2722213,92000,34.867000579833984
1649707471.8631206,93000,37.86199951171875
1649707825.830313,94000,43.790000915527344
1649708179.9307835,95000,47.45899963378906
1649708533.646819,96000,30.184999465942383
1649708887.4185092,97000,24.575000762939453
1649709241.1853855,98000,25.69499969482422
1649709594.3518505,99000,28.014999389648438
1649709947.939549,100000,25.01799964904785
